0,  0,     -38.4873,      25.3057, 0
0,  0,     -21.3076,      75.8057, 0
0,  0,      9.71240,     -20.1943, 0
0,  0,      9.48242,     0.605957, 0
0,  0,     -26.8774,      50.0059, 0
0,  0,     -28.8574,      28.1060, 0
0,  0,     -29.2773,      7.10596, 0
0,  0,     -19.9873,      54.4058, 0
0,  0,     -18.9673,      19.1060, 0
0,  0,     -26.8574,      41.8057, 0
0,  0,     -34.3975,      14.2061, 0
0,  0,     -13.4473,      65.6060, 0
0,  0,     -36.8677,      37.5059, 0
0,  0,      18.2324,      52.1060, 0
0,  0,     -34.8174,      49.2061, 0
0,  0,     -62.1772,      48.2061, 0
0,  0,     -57.1875,      59.2061, 0
0,  0,     -114.967,     -1.79395, 0
0,  0,     -71.9375,     -4.79395, 0
0,  0,     -99.6675,      63.0059, 0
0,  0,     -116.547,      43.7061, 0
0,  0,     -45.6274,      75.3057, 0
0,  0,     -36.6475,      72.1060, 0
0,  0,     -70.8076,      78.9058, 0
0,  0,     -61.5073,      18.9058, 0
0,  0,     -53.6274,      25.4058, 0
0,  0,     -44.6675,      60.9058, 0
0,  0,     -37.7173,      56.9058, 0
0,  0,     -46.2573,      16.2061, 0
0,  0,     -43.8076,      50.7061, 0
0,  0,     -90.4976,      62.8057, 0
0,  0,     -50.3076,      55.6060, 0
0,  0,     -94.1475,     -39.8940, 0
0,  0,     -44.1973,     -51.0942, 0
0,  0,     -53.9473,     -96.6943, 0
0,  0,     -22.0176,     -96.9941, 0 
0,  0,     -86.3477,     -89.4941, 0
0,  0,     -64.2974,      69.0059, 0
0,  0,     -48.5474,      7.40576, 0
0,  0,     -52.8774,      44.8057, 0
0,  0,     -12.6274,      50.8057, 0
0,  0,     -65.2275,      8.20605, 0
0,  0,     -69.0674,      22.1060, 0
0,  0,     -45.4775,      36.5059, 0
0,  0,     -7.07764,      16.2061, 0
0,  0,     -14.3276,      41.4058, 0
0,  0,     -17.1675,      1.90576, 0
0,  0,     -28.6074,     -239.094, 0
0,  0,      870.812,      770.306, 0
0,  0,      1343.47,      338.006, 0
0,  0,      1206.27,      642.806, 0
0,  0,      519.752,      202.506, 0
0,  0,      415.123,      431.306, 0
0,  0,      560.783,      318.706, 0
0,  0,      604.163,      138.906, 0
0,  0,      586.962,      21.7061, 0
0,  0,      35.3228,      1188.81, 0
0,  0,      746.232,      1184.81, 0
0,  0,      73.6323,      727.706, 0
0,  0,     -22.3877,      589.406, 0
0,  0,      264.493,      598.306, 0
0,  0,      265.402,      548.206, 0
0,  0,      93.1523,      593.406, 0
0,  0,      320.183,      397.106, 0
0,  0,     -106.667,      53.4058, 0
0,  0,     -361.978,      146.406, 0
0,  0,     -227.458,      167.906, 0
0,  0,      82.5625,      314.406, 0
0,  0,     -328.248,     -37.1943, 0 
0,  0,     -128.007,      350.906, 0
0,  0,     -437.197,     -35.9941, 0
0,  0,      207.763,     -16.2939, 0
0,  0,     -303.328,      1433.41, 0
0,  0,     -857.967,     -126.294, 0
0,  0,     -225.297,      669.306, 0
0,  0,     -141.797,      559.206, 0
0,  0,     -195.518,      675.506, 0  
0,  0,     -268.518,      481.606, 0
0,  0,     -217.567,      509.106, 0
0,  0,     -163.038,      540.406, 0
0,  0,     -1045.42,     -137.394, 0
0,  0,     -988.607,      356.306, 0
0,  0,     -457.417,      381.406, 0
0,  0,     -551.277,     -324.594, 0
0,  0,     -619.647,     -81.0942, 0
0,  0,     -651.388,     -11.2939, 0
0,  0,     -486.578,      409.906, 0
0,  0,     -542.498,      191.706, 0
0,  0,     -333.987,      45.1060, 0
0,  0,     -249.958,     -418.394, 0
0,  0,     -72.6475,     -263.594, 0
0,  0,     -164.487,     -126.994, 0
0,  0,     -419.717,     -232.994, 0
0,  0,     -354.018,     -266.594, 0
0,  0,      125.812,     -301.894, 0
0,  0,     -162.527,     -32.3940, 0
0,  0,     -442.888,     -1034.79, 0
0,  0,     -539.828,     -1345.99, 0
0,  0,     -646.547,     -853.394, 0
0,  0,     -375.407,     -629.594, 0
0,  0,     -106.888,     -641.994, 0
0,  0,     -533.737,     -480.594, 0
0,  0,     -593.237,     -469.194, 0
0,  0,     -598.627,     -392.494, 0
0,  0,      483.203,     -1052.39, 0
0,  0,      687.882,     -1253.79, 0
0,  0,      273.542,     -581.394, 0
0,  0,      292.652,     -587.194, 0
0,  0,      198.263,     -480.094, 0 
0,  0,     -21.7373,     -724.394, 0
0,  0,      71.1025,     -624.494, 0
0,  0,      360.192,     -539.094, 0
0,  0,      360.553,     -526.894, 0
0,  0,      1135.81,     -65.9941, 0
0,  0,      1234.07,     -660.894, 0
0,  0,      409.752,     -256.094, 0
0,  0,      536.922,     -481.394, 0
0,  0,      557.103,     -144.794, 0 
0,  0,      545.672,     -226.594, 0 
0,  0,      572.093,     -314.894, 0
0,  0,     -21.8276,      64.7061, 0
0,  0,      10.5225,      41.9058, 0
0,  0,      11.9624,     -144.694, 0
0,  0,    -0.757324,      129.206, 0
0,  0,      332.132,     -280.694, 0  
0,  0,      213.623,     -256.294, 0
0,  0,      362.862,     -15.2939, 0
0,  0,      117.343,      297.506, 0
0,  0,      186.963,      6.16148, 0
0,  0,      97.2216,      166.730, 0
0,  0,     -136.969,     -145.765, 0
0,  0,     -149.293,      122.576, 0
0,  0,      146.430,      85.4969, 0
0,  0,      5.60132,      5.60280, 0
0,  0,     -9.53210,      3.47001, 0
0,  0,     -84.8921,     -221.361, 0
0,  0,     -16.9234,     -36.5477, 0
0,  0,      197.101,      53.4761, 0
0,  0,      34.2376,     -265.741, 0
0,  0,     -41.1396,      134.103, 0
0,  0,     -13.5232,     -33.5609, 0
0,  0,      102.435,     -185.607, 0
0,  0,     -29.2871,      55.7672, 0
0,  0,     -26.1145,     -14.5852, 0
0,  0,      120.749,     -85.1913, 0
0,  0,     -128.963,     -100.683, 0
0,  0,      141.242,     -34.9548, 0
0,  0,      21.5282,      44.2079, 0
0,  0,     -6.51425,      163.382, 0
0,  0,      187.336,     -162.349, 0
0,  0,     -112.340,      216.842, 0
0,  0,     -14.5880,     -24.7765, 0
0,  0,      2.56589,      25.9434, 0
0,  0,      51.8904,     -184.414, 0
0,  0,     -165.692,     -174.636, 0
0,  0,      15.3427,      15.5049, 0
0,  0,      163.844,     -31.3146, 0
0,  0,      139.502,      208.487, 0
0,  0,     -63.6654,     -101.465, 0
0,  0,      245.215,     -3.38839, 0
0,  0,      241.074,      40.8626, 0
0,  0,      159.362,      191.397, 0
0,  0,     -216.357,     -158.985, 0
0,  0,      112.154,      126.306, 0
0,  0,      20.1762,      52.2985, 0
0,  0,      144.888,      9.04580, 0
0,  0,     -152.124,     -159.563, 0
0,  0,     -146.027,      87.2308, 0
0,  0,     -150.943,      58.0404, 0
0,  0,     -144.578,     -81.2695, 0
0,  0,     -9.45292,     -14.0568, 0
0,  0,     -82.8643,      103.417, 0
0,  0,     -34.8281,      28.4619, 0
0,  0,     -39.4060,      189.189, 0
0,  0,      98.3264,      70.7940, 0
0,  0,      84.6006,      33.2615, 0
0,  0,      2.69833,     -1.48649, 0
0,  0,     -68.1842,     -48.4252, 0
0,  0,     -76.1825,      59.1591, 0
0,  0,     -157.148,      206.994, 0
0,  0,     -90.1409,      17.7255, 0 
0,  0,      144.866,      81.7343, 0
0,  0,     -101.972,     -97.0413, 0
0,  0,     -201.663,      1.88954, 0
0,  0,      261.011,      56.1074, 0
0,  0,     -65.4202,     -65.0316, 0
0,  0,     -33.3984,      199.371, 0
0,  0,      128.886,     -69.4790, 0
0,  0,      21.3818,     -197.109, 0
0,  0,     -97.5877,     -37.5846, 0
0,  0,     -11.6859,      83.5122, 0
0,  0,      169.165,     -3.76487, 0
0,  0,     -29.7845,      7.44074, 0
0,  0,     -132.121,     -111.274, 0
0,  0,      33.6832,      200.430, 0
0,  0,      95.2070,     -147.969, 0
0,  0,      38.1397,      103.828, 0
0,  0,      77.9165,      17.1560, 0
0,  0,     -87.9379,     -88.3450, 0
0,  0,      60.0438,      30.1575, 0 
0,  0,     -16.7450,      33.2165, 0 
0,  0,     -5.23259,     -140.898, 0
0,  0,     -21.8681,     -57.1505, 0
0,  0,      199.450,      141.369, 0
0,  0,      257.992,      35.4614, 0
0,  0,      266.125,     -16.9732, 0 
0,  0,      49.2976,      62.3061, 0
0,  0,     -27.3103,      217.858, 0
0,  0,     -6.88276,      17.7298, 0
0,  0,      88.2491,     -217.393, 0
0,  0,      39.1432,     -52.7572, 0
0,  0,      78.6822,      141.908, 0
0,  0,      140.884,      63.4791, 0
0,  0,     -260.114,      63.7432, 0
0,  0,      64.8455,      193.338, 0
0,  0,     -119.089,     -95.0432, 0
0,  0,     -25.3072,      183.685, 0 
0,  0,      127.697,     -183.505, 0
0,  0,      16.5334,      131.018, 0
0,  0,     -97.2417,     -108.687, 0
0,  0,      78.3694,      16.7405, 0
0,  0,      127.386,      235.107, 0
0,  0,     -18.1993,     -24.6040, 0
0,  0,      86.2309,     -80.7049, 0
0,  0,      8.30293,      10.8686, 0
0,  0,     -81.3830,      157.479, 0
0,  0,     -51.4860,      178.102, 0
0,  0,      90.9743,     -40.7254, 0
0,  0,     -59.8243,      5.02213, 0
0,  0,     -234.425,     -99.9755, 0
0,  0,     -23.8498,     -48.5106, 0
0,  0,      68.3064,     -73.1262, 0
0,  0,     -257.235,      49.5237, 0
0,  0,     -45.6574,     -29.0757, 0
0,  0,      21.2866,     -125.170, 0
0,  0,      210.509,      32.7213, 0
0,  0,      739.566,     -1601.73, 0
0,  0,     -930.050,      1998.03, 0
0,  0,     -2163.21,     -1090.36, 0
0,  0,      2138.93,     -1300.99, 0
0,  0,      2172.60,     -1182.33, 0 
0,  0,     -865.785,     -2255.41, 0
0,  0,      835.849,     -1446.32, 0
0,  0,      1811.49,      383.997, 0
0,  0,     -1150.67,      1364.88, 0
0,  0,      2046.21,      1571.64, 0
0,  0,      1247.46,      1465.62, 0
0,  0,      326.927,     -2543.66, 0
0,  0,      669.974,     -1620.97, 0
0,  0,     -2457.68,      728.494, 0
0,  0,      2034.70,     -1551.92, 0
0,  0,     -1503.64,     -1513.27, 0
0,  0,     -2316.88,      1022.47, 0
0,  0,      772.830,     -2511.38, 0
0,  0,      630.409,      2443.11, 0
0,  0,     -2263.43,      514.616, 0
